Continent.Region,Country,LocationDescription,Latitude,Longitude,Elevation.m.,DateCollected,Month,Day,Year,Decade,MuseumOrField,SampleID,FieldID,Order,Family,Genus,Species,Subspecies,SpeciesName,Lifestage,BdStatus,GEScore,ZEScore,BdMethodology,SwabCollector,PreviouslyReported,Comments,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,HFP2009,croplands2005,Built2009,NavWater2009,Popdensity2010,Roads,Railways,Pasture2009,distplaya,disticemass,distlakepond,distreservoir,distswamp,distestuary,distintermittentstream,distperennialstream,distephemeralstream,distcanalditch
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6218,MVZ6218,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6219,MVZ6219,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6221,MVZ6221,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6222,MVZ6222,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6224,MVZ6224,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6226,MVZ6226,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6227,MVZ6227,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Hume,36.78619,-118.91056,1616,1953,8,19,1916,1910s,Museum,MVZ6228,MVZ6228,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 962.19_Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,3.72822403907776,0,0,0,1,2.72822403907776,0,0,0.555005771046589,0.256478638275502,0.00145375670678104,0.00971197953799658,0.0151700537046914,2.68305284483335,0.00356568077721664,0.00311192059875289,0.0597824055419851,0.0778729637552826
NorthAmerica,United States,California_Fresno County_Kings River,36.79291,-118.67287,1524,1953,NA,NA,1916,1910s,Museum,SM178,MVZ6229,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 131982.30144_Datum _MaNIS georeferencing guidelines_,68,124,43,5888,236,-52,288,5,148,149,5,675,127,7,75,335,26,40,335,9,0,0,0,1,8,0,0,0.321779309060136,0.0756014353823352,0.0606837977588118,0.0171613813058036,0.0463129688080807,2.71624948414253,0.00338391890495884,0.000186051897723267,0.096905912587124,0.021960320923871
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Tenmile creek, Sierra Nevada Mtns., Hume Lake Ntnl. Recreation Area, Sequoia Ntnl. Forest, T13S R28E Sec14 (NW 1/4 of NE 1/4), 36 47 40.7 N, 118 53 58.5 W, 5210 ft",36.79463889,-118.8995833,1588,1960,NA,NA,2002,2000s,Museum,SM507,CAS224852,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,5,0,0,0,1,4,0,0,0.542750666118382,0.243128126576032,0.000848123382121568,0.0222128611278289,0.0258167383724,2.69224849641318,0.0133121255629302,0.000754842960156828,0.0489361538864421,0.0697065737014943
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Tenmile creek, Sierra Nevada Mtns., Hume Lake Ntnl. Recreation Area, Sequoia Ntnl. Forest, T13S R28E Sec14 (NW 1/4 of NE 1/4), 36 47 48.82 N, 118 53 53.09 W, 5280 ft",36.79689444,-118.8980806,1610,2002,NA,NA,2002,2000s,Museum,CAS224862,CAS224862,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,1,NA,50.36,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 1.096_2.904_Coordinate error (m) _Datum _Garmin 2+ GPS_,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,5,0,0,0,1,4,0,0,0.540901106868482,0.240902414687226,0.00345484323038195,0.0244839916589164,0.0284911424122405,2.69460649828459,0.0126432565112634,0.000398022645705481,0.0463572578046296,0.0676405869763509
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Indian Basin and Indian Creek, ca 0.25 mi SE of Princess Campground, Park Ridge, Sequoia Ntnl. Forest, T13S.R28E. Sec.16 (NE 1/4 of NW 1/4), N36 47 52.9, W118 56 27.0, 6000 ft",36.79802778,-118.9408333,1829,2002,NA,NA,2002,2000s,Museum,CAS224858,CAS224858,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,5.788,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 1089.6_800_Coordinate error (m) _Datum _Garmin 2+ GPS_,90,127,43,6035,260,-34,294,26,171,172,23,806,154,4,80,414,18,33,409,9,0,0,0,1,8,0,0,0.582969677053635,0.280800787872031,0.0265778227364381,0.0201873960958263,0.0187498049615259,2.69298345135961,0.00418113357803484,0.000636679510937676,0.0528315499732357,0.0742120627900958
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: White Deer Creek and Hope Well Rd. crossing, 0.25 mi S. of Sequoia National Forest, Sierra Nevada Mtns., T13S R26E Sec 17 (NW 1/4 of NW 1/4), N 36 47 53.8, W 119 10 29.0, 1800 ft",36.79827778,-119.1747222,549,1962,NA,NA,2002,2000s,Museum,CAS224780,CAS224780,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 2+ GPS_,161,143,43,6804,350,19,331,91,249,249,78,612,118,1,82,322,8,8,311,1.36643993854523,0,0,0,1,0.366439938545227,0,0,0.815009571146074,0.483701639531522,0.0229389623898209,0.155542795958535,0.0912895590508227,2.6901739852838,0.00109794137851365,0.000989308976449368,0.00827976333539875,0.0656734202216108
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Crossing of White Deer Creek and Hopewell Rd. ca 0.25 mi S. of Sequoia National Forest, Sierra Nevada, T13S R26E Sec 17 (NW 1/4 of NW 1/4), N 36 48 4.4, W 119 10 26.7, 1800 ft",36.80122222,-119.1740833,549,2002,NA,NA,2002,2000s,Museum,CAS224784,CAS224784,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,1,0.000278,0.02,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) _Datum _Garmin 2+ GPS_,161,143,43,6804,350,19,331,91,249,249,78,612,118,1,82,322,8,8,311,1.36643993854523,0,0,0,1,0.366439938545227,0,0,0.814069913457003,0.481920829873264,0.0244817067358637,0.157596045648488,0.090655198121845,2.69309775163582,0.00379505277598259,0.000643598790933428,0.00550604432562952,0.0682836231149121
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Crossing of White Deer Creek and Hopewell Rd. ca 0.25 mi S. of Sequoia National Forest, Sierra Nevada, T13S R26E Sec 17 (NW 1/4 of NW 1/4), N 36 48 4.4, W 119 10 26.7, 1800 ft",36.80122222,-119.1740833,549,1962,NA,NA,2002,2000s,Museum,CAS224787,CAS224787,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin 2+ GPS_,161,143,43,6804,350,19,331,91,249,249,78,612,118,1,82,322,8,8,311,1.36643993854523,0,0,0,1,0.366439938545227,0,0,0.814069913457003,0.481920829873264,0.0244817067358637,0.157596045648488,0.090655198121845,2.69309775163582,0.00379505277598259,0.000643598790933428,0.00550604432562952,0.0682836231149121
NorthAmerica,United States,"California_Inyo County_S Fork Oak Creek, 5.0 mi W (by air) Independence",36.806793,-118.280268,1738,1983,NA,NA,1985,1980s,Museum,MVZ227433,MVZ227433,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 121.92_Datum _not recorded_,101,148,42,6905,293,-53,346,18,193,193,18,334,60,7,65,160,27,27,160,0.296728104352951,0,0,0,0,0.296728104352951,0,0,0.073350163497592,0.093491447240869,0.0288495390138722,0.0432542353383602,0.0627354654606661,2.81720339735603,0.0625552859785091,1.30614125667475e-05,0.00125332638936442,0.0316993074989985
NorthAmerica,United States,"California_Inyo County_S Fork Oak Creek, 5.0 mi W (by air) Independence",36.806793,-118.280268,1738,1986,NA,NA,1986,1980s,Museum,MVZ227248,MVZ227248,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,1,NA,24.04,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 13.6_11.2_Coordinate error (m) 121.92_Datum _not recorded_,101,148,42,6905,293,-53,346,18,193,193,18,334,60,7,65,160,27,27,160,0.296728104352951,0,0,0,0,0.296728104352951,0,0,0.073350163497592,0.093491447240869,0.0288495390138722,0.0432542353383602,0.0627354654606661,2.81720339735603,0.0625552859785091,1.30614125667475e-05,0.00125332638936442,0.0316993074989985
NorthAmerica,United States,"California_Inyo County_S Fork of Oak Creek, 4.0 mi W (by air) Independence",36.813935,-118.269413,1555,1915,NA,NA,1985,1980s,Museum,MVZ227247,MVZ227247,Anura,Bufonidae,Bufo,boreas,NA,Bufo boreas,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,101,148,42,6905,293,-53,346,18,193,193,18,334,60,7,65,160,27,27,160,0.415075957775116,0,0,0,0,0.415075957775116,0,0,0.0631728078678041,0.106483497496812,0.0302724546930132,0.0302701043282923,0.0712479351326662,2.82718465176885,0.0617279664245674,0.00056901022173338,0.000396472445685723,0.0302335309915856
NorthAmerica,United States,"California_Inyo County_S Fork of Oak Creek, 4.0 mi W (by air) Independence",36.813935,-118.269413,1555,1985,NA,NA,1985,1980s,Museum,MVZ227432,MVZ227432,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,NA,16.4,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 62.88_91.2_Coordinate error (m) 30_Datum _not recorded_,101,148,42,6905,293,-53,346,18,193,193,18,334,60,7,65,160,27,27,160,0.415075957775116,0,0,0,0,0.415075957775116,0,0,0.0631728078678041,0.106483497496812,0.0302724546930132,0.0302701043282923,0.0712479351326662,2.82718465176885,0.0617279664245674,0.00056901022173338,0.000396472445685723,0.0302335309915856
NorthAmerica,United States,"California_Fresno County_1 km E of Mt. Cotter on shore of Lake #10, Sixty Lake Basin, Kings Canyon National Park",36.81889,-118.43074,3440,1999,NA,NA,1999,1990s,Museum,SM181,MVZ230960,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 1560_Datum _MaNIS georeferencing guidelines_,5,110,41,5392,158,-109,267,-48,48,79,-54,718,120,16,61,321,65,82,316,1.25000619888306,0,0,0,1,0.250006169080734,0,0,0.0929827858628184,0.00687205553895398,0.00127589746864759,0.185826724304298,0.0274323055997969,2.78929778191729,0.0560493826837425,0.00150140431336816,0.0408321782018111,0.12000214414048
NorthAmerica,United States,"California_Inyo County_3 mi N Independence, Mt. Whitney State Fish Hatchery",36.830598,-118.243325,1301.8,1984,NA,NA,1984,1980s,Museum,MVZ197612,MVZ197612,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,1,0.0433,3.46,qPCR (Vredenburg Lab),Sam McNally,NA,1 of 2 qPCR's 1_Coordinate error (m) 30_Datum _not recorded_Estimated elevation using GPS Visualizer,101,148,42,6905,293,-53,346,18,193,193,18,334,60,7,65,160,27,27,160,1.62954795360565,0,0,0,0,1.62954795360565,0,0,0.0447580637188397,0.130245187896954,0.000753252232717573,0.00161891989403428,0.0426100382707613,2.85079164327756,0.066819202361986,0.00192252337995695,0.0021438640901419,0.0139591348753439
NorthAmerica,United States,"California_Inyo County_Oak Creek, at Hwy. 395, 2.5 mi NNW (by air) Independence",36.834497,-118.226514,1204,1983,NA,NA,1985,1980s,Museum,MVZ227431,MVZ227431,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 60.96_Datum _not recorded_,128,165,43,7454,334,-44,378,36,226,226,36,224,42,5,66,111,18,18,111,10,0,0,0,0,8,0,0,0.0357486373428617,0.145816366951431,0.01569041109974,0.0179170591594567,0.0325135726539737,2.8595598015851,0.0661000818045517,0.00351217884912642,0.00842183790169589,0.000671296839237125
NorthAmerica,United States,California_Fresno County_2.5 mi N Kings River along N Fork Kings River below Balch Camp,36.875,-119.144,366,1962,NA,NA,1970,1970s,Museum,MVZ94419,MVZ94419,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 820.76544_Datum _not recorded_,123,137,43,6427,304,-11,315,56,209,209,49,755,144,3,82,390,15,27,384,2.2500627040863,0,0,0,2,0.250062644481659,0,0,0.779828418299193,0.423252843136823,0.0545757750661194,0.212170408622575,0.104742703699531,2.76612462714614,0.000393262229302911,0.0175432126067989,0.00194738045376246,0.0602737634681944
NorthAmerica,United States,"California_Fresno County_60 Lake Basin, Kings Canyon National Park",36.882886,-118.587565,3293,1997,NA,NA,1997,1990s,Museum,SM184,MVZ226112,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,"_Coordinate error (m) 4828.032_Datum _not recorded_Measured from center of Kings Canyon valley, near lakes, changed specloc name.",30,118,42,5649,191,-85,276,-28,107,108,-31,602,106,13,64,278,46,59,273,1.25044023990631,0,0,0,1,0.250440269708633,0,0,0.223344955869965,0.0402542649275785,0.00392432502263864,0.132634836182927,0.0153795030794969,2.81921479870107,0.0673531103118258,0.00920206585297805,0.14758971707794,0.0640773790508079
NorthAmerica,United States,"California_Fresno County_Summit Meadow, Kings Canyon National Park",36.9049,-119.295,2470,1960,NA,NA,1955,1950s,Museum,SM174,MVZ62903,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.869113898952464,0.538641513241143,0.000940133293804247,0.188344510914211,0.0770632645159305,2.80243989071277,0.00107350986806524,0.000538175084467403,0.000657795208408063,0.025159977093535
NorthAmerica,United States,"California_Fresno County_Summit Meadow, Kings Canyon National Park",36.9049,-119.295,2470,1960,NA,NA,1955,1950s,Museum,SM175,MVZ62901,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.869113898952464,0.538641513241143,0.000940133293804247,0.188344510914211,0.0770632645159305,2.80243989071277,0.00107350986806524,0.000538175084467403,0.000657795208408063,0.025159977093535
NorthAmerica,United States,"California_Fresno County_Summit Meadow, Kings Canyon National Park",36.9049,-119.295,2470,1975,NA,NA,1955,1950s,Museum,SM183,MVZ62902,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.869113898952464,0.538641513241143,0.000940133293804247,0.188344510914211,0.0770632645159305,2.80243989071277,0.00107350986806524,0.000538175084467403,0.000657795208408063,0.025159977093535
NorthAmerica,United States,"California_Fresno County_Summit Meadow, Kings Canyon National Park",36.9049,-119.295,2470,1990,NA,NA,1955,1950s,Museum,SM185,MVZ62904,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.869113898952464,0.538641513241143,0.000940133293804247,0.188344510914211,0.0770632645159305,2.80243989071277,0.00107350986806524,0.000538175084467403,0.000657795208408063,0.025159977093535
NorthAmerica,United States,"California_Fresno County_Summit Meadow, Kings Canyon National Park",36.9049,-119.295,2470,1990,NA,NA,1955,1950s,Museum,SM188,MVZ62905,Anura,Ranidae,Rana,muscosa,NA,Rana muscosa,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.869113898952464,0.538641513241143,0.000940133293804247,0.188344510914211,0.0770632645159305,2.80243989071277,0.00107350986806524,0.000538175084467403,0.000657795208408063,0.025159977093535
NorthAmerica,United States,California_Fresno County_Pine Flat Reservoir at Trimmer,36.9082,-119.311,305,1962,NA,NA,1970,1970s,Museum,MVZ94417,MVZ94417,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,Tadpole_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.875407158667528,0.55191769148915,0.0162256961951528,0.181573666608107,0.0885525631015457,2.80677612739567,9.67760022295569e-05,0.0135169445014893,0.000681586214135072,0.0111433064817943
NorthAmerica,United States,California_Fresno County_Pine Flat Reservoir at Trimmer,36.9082,-119.311,305,1962,NA,NA,1970,1970s,Museum,MVZ94418,MVZ94418,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,Tadpole_Coordinate error (m) 30_Datum _not recorded_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.875407158667528,0.55191769148915,0.0162256961951528,0.181573666608107,0.0885525631015457,2.80677612739567,9.67760022295569e-05,0.0135169445014893,0.000681586214135072,0.0111433064817943
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: along Sycamore Creek (E bank) on abandoned road, upstream from confluence with Pine Flat Reservoir, N 36 55 08.0, W 119 16 25.7, T12S R25E Sec5 (SW 1/4 of NW 1/4), 1000 ft",36.91888889,-119.2738056,305,1999,NA,NA,1999,1990s,Museum,SM501,CAS208751,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.845753443180856,0.513569942142905,0.00126738507724382,0.181969803145201,0.0830123291696034,2.81516514963115,0.0011252844947405,0.0039597894739607,0.000275367222299399,0.0259146085513699
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Sycamore Creek, NW of Hacker Mtn., 36 55 14.9 N, 119 18 25.5 W, T12S R24E Sec1 (NE 1/4 of NW 1/4), 1150 ft",36.92080556,-119.3070833,351,1999,NA,NA,1999,1990s,Museum,CAS208814,CAS208814,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,1,NA,1.212,qPCR (Vredenburg Lab),Sam McNally,NA,took average of 2 1 qPCR's_ZEs 1.224_8.56_Coordinate error (m) _Datum _Garmin III Plus GPS_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.862830359323338,0.543392669599969,0.0205871042327831,0.170004876474046,0.0968694546800939,2.81909017977794,5.99954069281495e-05,0.000330428870720113,0.000683622546435137,0.0205480942074767
NorthAmerica,United States,"California_Fresno County_Dry Creek, ca 200 m NW of confluence w/ Big Creek, Sierra Nevada Mtns., Sierra Ntnl. Forest, Fresno Co., Calif. N 36 56 00.0, W 119 14 39.8, ca 1200'",36.93333333,-119.2443889,366,1962,NA,NA,2005,2000s,Museum,CAS236182,CAS236182,Anura,Ranidae,Rana,catesbeiana,NA,Rana catesbeiana,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _GPS._,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,3,0,0,0,3,0,0,0,0.817745191922192,0.480821735795657,0.0232276929449247,0.182955681274883,0.0804068593717685,2.82804329625789,0.000543403825732867,0.000382567969512891,0.000674918053180886,0.0256328712328532
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest, Sycamore Creek drainage, under powerlines along secondary road off of F.R. 10S06; N 36 59 21.4 W 119 19 45.3, T11S R24E Sec11 (SW 1/4 of NW 1/4), 2040 ft",36.98927778,-119.32925,622,2003,NA,NA,1999,1990s,Museum,CAS208738,CAS208738,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum _Garmin III Plus GPS_,152,142,43,6759,341,11,330,82,241,241,72,687,131,1,83,358,9,19,350,2.25702452659607,0,0,0,2,0.257024466991425,0,0,0.821539097047868,0.52792274918627,0.0199436363610543,0.0985780659381649,0.134788780987453,2.88893518373058,0.00028779053573188,0.0036341731564215,0.000329856847468247,0.0326107523211313
NorthAmerica,United States,"California_Fresno County_California: Fresno Co.: Sierra National Forest: F.R. 10S06, granite outcrop under powerlines, 37 01 24.5 N, 119 20 34.1 W, T10S R24E Sec27 (SE 1/4 of SW 1/4), 3320 ft",37.02347222,-119.3428056,1012,1970,NA,NA,1999,1990s,Museum,SM513,CAS208766,Anura,Hylidae,Pseudacris,regilla,NA,Pseudacris regilla,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) _Datum __,139,146,44,6585,329,-1,330,71,226,227,63,771,145,2,82,397,12,22,391,0.526984035968781,0,0,0,0,0.526984035968781,0,0,0.804181924981434,0.520488907775551,0.0118983500668026,0.0632708069823405,0.120613570026751,2.92404203418606,0.00048371269624061,0.010365877710489,0.000453105215928015,0.0656152031731509
NorthAmerica,United States,"California_Madera County_Willow Creek, O'Neals",37.12662,-119.69507,393.5,1961,NA,NA,1953,1950s,Museum,MVZ59581,MVZ59581,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 152.4_Datum _not recorded_Estimated elevation using GPS Visualizer,162,157,45,6778,364,17,347,92,250,250,79,462,84,0,82,234,5,5,230,10.7575073242188,7,0,0,3,0.75750732421875,0,0,1.01552653938375,0.588735514688419,0.00599476174659565,0.140372995191291,0.0923889076069084,3.07270633065746,0.000346042419657224,0.0636039208047359,0.0233778955553335,0.0702476533511813
NorthAmerica,United States,"California_Madera County_Willow Creek, O'Neals",37.12662,-119.69507,393.5,1961,NA,NA,1953,1950s,Museum,MVZ59582,MVZ59582,Anura,Ranidae,Rana,boylii,NA,Rana boylii,NA,0,NA,0,qPCR (Vredenburg Lab),Sam McNally,NA,_Coordinate error (m) 152.4_Datum _not recorded_Estimated elevation using GPS Visualizer,162,157,45,6778,364,17,347,92,250,250,79,462,84,0,82,234,5,5,230,10.7575073242188,7,0,0,3,0.75750732421875,0,0,1.01552653938375,0.588735514688419,0.00599476174659565,0.140372995191291,0.0923889076069084,3.07270633065746,0.000346042419657224,0.0636039208047359,0.0233778955553335,0.0702476533511813
